"idoxatis";"sku";"nombre";"stock";"pvpventa";"pvprecomendado";"ean"
31250469;70263;Aplique Clauss Gris Oscuro Faro. Iluminacion de Exterior LED.;0;4600; ;8421776145009
31250536;71276;Aplique Oval Faro. Iluminacion de Exterior LED.;30;0.00;88,20;8421776166875
31250543;71269;Aplique Tane Faro. Iluminacion de Exterior LED.;30;4290; ;8421776063112
31250567;70811;Aplique Lace Faro. Iluminacion de Exterior LED.;30;0.00;98,50;8421776063051
31250575;70828;Aplique Bruc Faro. Iluminacion de Exterior LED.;0;7650; ;8421776144996
31250624;70812;Aplique  Ling Gris Oscuro Faro - Iluminacion de Exterior LED.;30;0.00;98,50;8421776063068
31250629;70813;Aplique  Ling Blanco Faro - Iluminacion de Exterior LED.;30;0.00;98,50;8421776063082
31250636;70264;Aplique Log Faro. Iluminacion de Exterior LED.;30;0.00;97,30;8421776145078
31250644;70634;Aplique Blind Gris Oscuro Faro - Iluminacion de Exterior LED.;30;0.00;106,30;8421776067202
31250650;70267;Aplique Blind Blanco Faro - Iluminacion de Exterior LED.;30;0.00;106,30;8421776165205
31250663;70268;Aplique Blind Marron Faro - Iluminacion de Exterior LED.;30;0.00;106,30;8421776165304
31257669;70899;Aplique West Faro - Iluminacion de Exterior;30;0.00;64,20;8421776011274
31257796;70802;Aplique Lacre Faro - Iluminacion de Exterior;30;0.00;58,45;8421776708020
31419136;PAPA;BORRAR Colgante Bol Faro luz LED orientablen 45?;25;5660; ;8421776144507
31419206;29691;Lampara Colgante LE VITA Faro luz LED acabado oro;30;0.00;450,00;8421776168039
31425173;29696;Lampara Colgante LE VITA Faro luz LED acabado negro;30;0.00;425,00;8421776178878
31425275;29694;Colgante Le Vita Faro luz LED. 1 luz acabado oro o negro;0;20900; ;8421776168091
31425418;64099;Colgante Dolme Faro luz LED. 1 luz acabado negro o blanco;30;0.00;220,00;8421776141766
