TemplateType=Offer	Version=2014.0703																																																																																																																																																																																																																																																														
sku	price	quantity	product-id	product-id-type	condition-type	condition-note	ASIN-hint	title	product-tax-code	operation-type	sale-price	sale-start-date	sale-end-date	leadtime-to-ship	launch-date	is-giftwrap-available	is-gift-message-available	fulfillment-center-id																																																																																																																																																																																																																																													
sku	price	quantity	product-id	product-id-type	condition-type	condition-note	ASIN-hint	title	product-tax-code	operation-type	sale-price	sale-start-date	sale-end-date	leadtime-to-ship	launch-date	is-giftwrap-available	is-gift-message-available	fulfillment-center-id																																																																																																																																																																																																																																													
PRUEBA-4636	134.55	25	8435153246364	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0790	93.6	25	8435153207907	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6335	232.43	25	8435153263354	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4846E	129.01	25	8435153948466	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5165	62.36	25	8435153251658	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4996	215.97	25	8435153249969	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3883	132.60	25	8435153238833	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6575	193.27	25	8435153265754	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4862	91.11	25	8435153248627	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5462	101.75	25	8435153254628	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5460	195.03	25	8435153254604	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0962	29.25	26	8435153209628	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1113	50.70	26	8435153211133	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4990	229.46	26	8435153249907	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5042R	117.12	26	8435153950421	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5781	306.11	26	8435153257810	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4577	255.45	26	8435153245770	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5760	434.85	26	8435153257605	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4088	250.36	26	8435153240881	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0940	93.6	26	8435153209406	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0936	50.7	26	8435153209369	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6137	274.09	26	8435153261374	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6302	322.30	26	8435153263026	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5993K	215.97	26	8435153959936	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4584	276.9	26	8435153245848	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4973	152.50	26	8435153249730	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5925	209.26	26	8435153259258	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5841	136.06	26	8435153258411	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5840	145.27	26	8435153258404	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6428	114.12	27	8435153264283	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6186	97.97	27	8435153261862	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4965E	72.88	27	8435153949654	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4574	195	27	8435153245749	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6009K	249.71	27	8435153960093	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6303	193.24	27	8435153263033	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3942	267.15	27	8435153239427	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1540	321.75	27	8435153215407	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6654	52.36	27	8435153266546	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6582	276.00	27	8435153265822	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5746	206.70	27	8435153257469	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5807	448.81	27	8435153258077	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1649	70.20	27	8435153216497	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6725	188.70	27	8435153267253	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4847E	95.2	27	8435153948473	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5917	291.56	27	8435153259173	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0957	107.25	27	8435153209574	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6425	62.24	28	8435153264252	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6653	55.59	28	8435153266539	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5901	848.25	28	8435153259012	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6337	70.26	28	8435153263378	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6422	383.63	28	8435153264221	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6571	199.73	28	8435153265716	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5380	250.64	28	8435153253805	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5532	80.17	28	8435153255328	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5828	236.20	28	8435153258282	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4071	208.65	29	8435153240713	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4607	698.1	29	8435153246074	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4631	351.00	29	8435153246319	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5045R	109.39	29	8435153950452	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1641	312.00	29	8435153216411	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1921	210.60	29	8435153219214	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4987	226.77	29	8435153249877	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6594	164.00	29	8435153265945	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6595	106.00	29	8435153265952	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3708	105.29	29	8435153237089	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6791	430.58	29	8435153267916	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5234	87.90	29	8435153252341	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5829	215.97	29	8435153258299	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4813	263.84	29	8435153248139	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6035K	202.47	29	8435153960352	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6181	96.62	29	8435153261817	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6696	92.50	30	8435153266966	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5825	226.77	30	8435153258251	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6127	235.90	30	8435153261275	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0965	165.75	30	8435153209659	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6218	147.48	30	8435153262180	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4638	251.55	30	8435153246388	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6004K	222.72	30	8435153960048	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5764	312.00	30	8435153257643	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4587	425.1	30	8435153245879	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6306	96.62	30	8435153263064	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6132	102.90	30	8435153261329	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1928	163.80	30	8435153219283	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6007K	506.17	30	8435153960079	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5392	213.27	30	8435153253928	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1902	161.85	30	8435153219023	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1175	83.85	30	8435153211751	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6570	259.84	30	8435153265709	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1135	83.85	30	8435153211355	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4961E	72.88	30	8435153949616	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5782	114.80	31	8435153257827	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6338	112.15	31	8435153263385	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6593	210.00	31	8435153265938	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5923	226.20	31	8435153259234	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6121	424.61	31	8435153261213	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6796	179.76	31	8435153267966	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1334	191.58	31	8435153213342	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5740	602.55	31	8435153257407	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1134	46.80	31	8435153211348	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0773	85.8	31	8435153207730	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3863	128.70	31	8435153238635	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1400	215.60	31	8435153214004	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6423	271.68	32	8435153264238	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5490	184.46	32	8435153254901	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4632	362.70	32	8435153246326	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5903	393.90	32	8435153259036	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6790	497.40	32	8435153267900	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5434	109.84	32	8435153254345	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4079	56.55	32	8435153240799	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5621	26.52	32	8435153256219	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6794	294.58	33	8435153267944	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4492	237.92	33	8435153244926	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1903	76.05	33	8435153219030	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6641	154.98	33	8435153266416	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4582	133.20	33	8435153245824	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6179	125.78	33	8435153261794	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5551	47.76	34	8435153255519	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1929	128.70	34	8435153219290	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1114	50.70	34	8435153211140	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3684	136.50	34	8435153236846	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5166	206.86	35	8435153251665	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6312	536.49	35	8435153263125	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6002K	202.47	35	8435153960024	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5784	87.79	35	8435153257841	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5783	123.79	35	8435153257834	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5981	222.30	35	8435153259814	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6037K	371.19	35	8435153960376	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6697	86.20	35	8435153266973	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6140	248.49	35	8435153261404	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6685	224.46	35	8435153266850	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4086	374.40	35	8435153240867	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5444	109.84	36	8435153254444	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3772	48.75	36	8435153237720	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6128	354.97	36	8435153261282	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6136	114.57	36	8435153261367	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5317	82.32	36	8435153253171	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6175	449.32	36	8435153261756	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3688	95.55	36	8435153236884	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5899	79.94	36	8435153258992	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3864	66.30	36	8435153238642	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5818	286.17	37	8435153258183	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6586	122.00	37	8435153265860	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3622	62.45	38	8435153236228	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5955	235.95	38	8435153259555	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4982	202.47	38	8435153249822	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5403	72.21	38	8435153254031	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6642	86.92	38	8435153266423	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5742	302.25	39	8435153257421	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4579	286.65	39	8435153245794	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6698	104.42	39	8435153266980	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5984	136.50	39	8435153259845	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5992K	213.27	39	8435153959929	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6160	158.87	39	8435153261602	EAN	NEW									3																																																																																																																																																																																																																																																		
